Id,Classification,title,Tags,Score,ViewCount,AnswerCount,CommentCount,CreationDate,LastActivityDate
35234847,Other,Spark UDF exception when accessing broadcast variable,<apache-spark><broadcast><udf><notSerializationexception>,3,2132,2,2,2016-02-05 22:47:15,2017-09-12 07:29:27
31736063,Spark API Usage,How to convert Mahout VectorWritable to Vector in Spark,<scala><apache-spark><mahout><apache-spark-mllib>,1,195,1,0,2015-07-31 00:05:58,2016-04-25 10:27:23
48713416,Data Sources,Java read from json file using Apache Spark specifying the Schema,<java><apache-spark>,1,406,1,0,2018-02-09 20:12:28,2018-02-09 20:17:45
57210968,Data processing,Spark Dataset Join and Aggregate columns,<scala><apache-spark>,1,46,1,0,2019-07-25 22:36:38,2019-07-26 04:43:37
37335902,Data Sources,Is there a way to read from Parquet files in hdfs into SqlContext from Mobius?,<c#><apache-spark><parquet><mobius>,2,1786,2,0,2016-05-19 23:56:38,2017-11-27 23:22:40
35603789,Spark API Usage,How to improve my recommendation result? I am using spark ALS implicit,<apache-spark><recommendation-engine><apache-spark-mllib>,6,1356,1,1,2016-02-24 13:39:25,2017-06-27 16:17:37
43039254,Data Sources,Read all Parquet files saved in a folder via Spark,<scala><apache-spark><apache-spark-sql>,8,12827,2,0,2017-03-27 06:26:08,2018-05-21 19:32:09
40048508,Data Sources,How to read and write a custom class from parquet file,<java><apache-spark><apache-spark-sql><spark-dataframe><parquet>,1,878,1,2,2016-10-14 17:07:05,2016-12-06 08:47:35
46107245,Data Sources,Spark: Parquet DataFrame operations fail when forcing schema on read,<scala><apache-spark><dataframe><schema><parquet>,2,1662,2,0,2017-09-08 01:19:42,2017-09-09 21:22:20
44590284,Spark API Usage,Number of Executors in Spark Local Mode,<scala><apache-spark>,8,3501,1,0,2017-06-16 13:18:55,2017-06-16 14:56:18
35180527,Data processing,How to create a custom Transformer from a UDF?,<scala><apache-spark><apache-spark-sql><user-defined-functions><apache-spark-ml>,9,4149,3,0,2016-02-03 15:03:48,2017-12-26 07:02:52
50758302,Data Sources,Add column in hive not allowed from scala/spark code,<scala><apache-spark><hive>,1,423,1,0,2018-06-08 10:11:14,2018-06-08 10:46:39
35446881,Configuration,Spark + Docker-Compose: Illegal executor location format,<apache-spark><docker-compose>,1,273,1,0,2016-02-17 02:39:20,2016-02-17 02:39:20
38490941,Data Sources,Spark: Read an inputStream instead of File,<java><apache-spark><apache-spark-sql><spark-dataframe><databricks>,10,5362,1,0,2016-07-20 21:13:20,2017-03-26 16:13:55
39994005,Data processing,Cast Stringtype to ArrayType,<scala><apache-spark>,1,3154,1,4,2016-10-12 08:32:40,2016-10-12 09:06:50
40773830,Spark API Usage,Spark mapPartitions vs transient lazy val,<dictionary><apache-spark><partition><transient>,5,724,1,0,2016-11-23 20:42:53,2017-04-26 21:46:58
47836204,Configuration,Accessing hdfs from docker-hadoop-spark--workbench via zeppelin,<hadoop><apache-spark><docker><hdfs><apache-zeppelin>,6,356,1,0,2017-12-15 16:20:07,2017-12-26 05:14:09
31807377,Data processing,Stackoverflow error when run iterative program (Java) in Spark,<java><apache-spark><cluster-analysis>,3,1161,1,3,2015-08-04 10:54:09,2015-08-05 03:49:48
45418454,Data processing,How to Transform Spark Dataframe column for HH:MM:SS:Ms to value in seconds?,<scala><apache-spark><dataframe><apache-spark-sql>,2,1269,3,2,2017-07-31 14:20:46,2019-01-06 19:33:55
41324733,Data processing,Sum of elements in text file using pyspark,<python><apache-spark><pyspark>,1,384,1,6,2016-12-25 21:44:52,2016-12-25 22:46:44
49436770,Spark API Usage,Importing spark.implicits._ inside a Jupyter notebook,<scala><apache-spark><jupyter-notebook>,1,336,1,0,2018-03-22 19:18:10,2018-03-22 20:25:55
42780886,Spark API Usage,Spark submit in java(SparkLauncher),<java><hadoop><apache-spark>,2,725,1,0,2017-03-14 08:18:49,2017-03-14 08:33:31
36055774,Spark API Usage,value toDF is not a member of org.apache.spark.rdd.RDD,<scala><apache-spark><apache-spark-sql>,4,5586,3,9,2016-03-17 09:00:22,2019-03-07 08:06:33
47726552,Spark API Usage,Python - Send Integer or String to Spark-Streaming,<python><sockets><apache-spark><pyspark><spark-streaming>,1,494,1,0,2017-12-09 07:57:12,2017-12-10 01:41:01
37055038,Data processing,"Why are ""sc.addFile"" and ""spark-submit --files"" not distributing a local file to all workers?",<file><apache-spark><cluster-computing><distribute>,6,7395,1,2,2016-05-05 15:57:43,2018-09-01 18:04:15
52040384,Configuration,Spark unable to download kafka library,<apache-spark><apache-kafka>,4,1167,2,0,2018-08-27 13:20:56,2019-08-06 11:53:53
46051881,Data processing,Passing nullable columns as parameter to Spark SQL UDF,<apache-spark><apache-spark-sql>,6,1243,2,1,2017-09-05 09:45:52,2019-01-14 18:57:47
42453194,Performance and Logging,How to send a collection to spark nodes only once?,<scala><apache-spark>,3,85,2,5,2017-02-25 07:20:40,2017-03-01 01:35:41
38745679,Data processing,Extract row based on a particular value in spark,<scala><hadoop><apache-spark>,1,625,3,4,2016-08-03 13:55:30,2016-08-09 05:09:08
45055389,Configuration,oozie workflow spark launch job on a particular queue,<apache-spark><oozie><oozie-workflow>,1,1036,1,1,2017-07-12 10:40:08,2017-07-12 10:50:19
57463921,Data processing,How to truncate a date to Friday based on week of month?,<dataframe><apache-spark><datetime><pyspark>,2,74,2,0,2019-08-12 15:17:28,2019-08-12 18:25:54
40767920,Data processing,subtractByKey modifes values in the source RDD,<scala><apache-spark>,2,160,1,2,2016-11-23 15:07:11,2018-03-11 02:11:46
39943600,Data processing,AggregateByKey fails to compile when it is in an abstract class,<scala><apache-spark><compiler-errors><abstract-class>,4,186,1,0,2016-10-09 12:25:18,2016-10-09 13:20:53
39530775,Spark API Usage,Apache Spark MLlib - getting LabeledPoint from data (Java),<java><apache-spark>,1,2067,3,3,2016-09-16 11:49:45,2016-09-26 05:35:20
43843470,Performance and Logging,How to know which count query is the fastest?,<performance><apache-spark><query-optimization><apache-spark-sql>,5,3184,2,14,2017-05-08 08:53:02,2017-05-09 16:23:11
37934932,Configuration,Specifying runtime dependency in Apache Spark,<java><apache-spark><apache-tika>,2,495,2,0,2016-06-21 03:09:10,2016-06-21 10:26:42
38254405,Configuration,Spark file system watcher not working on Windows,<windows><ubuntu><apache-spark><filesystemwatcher>,1,127,1,0,2016-07-07 20:09:24,2016-07-13 14:08:37
42930146,Data processing,delete constant columns spark having issue with timestamp column,<scala><apache-spark><apache-spark-sql><apache-spark-mllib>,1,256,1,0,2017-03-21 14:35:52,2017-03-21 15:23:17
48987566,Data processing,Get WrappedArray row valule and convert it into string in Scala,<scala><apache-spark><apache-spark-sql>,3,2031,1,0,2018-02-26 11:33:48,2019-01-13 20:45:12
36556559,Data processing,How to write a set of fields to JSON?,<json><scala><apache-spark><apache-spark-sql>,1,90,2,1,2016-04-11 18:35:44,2016-04-11 22:51:38
31739364,Data processing,how to create permanent table in spark sql,<java><apache-spark><apache-spark-sql>,3,4739,2,0,2015-07-31 06:23:19,2016-05-23 14:51:30
41624540,Configuration,Launch spark master windows7,<java><apache-spark><windows-7-x64>,1,320,1,0,2017-01-12 22:56:42,2017-01-13 13:27:44
48579446,Performance and Logging,Performance implications of Spark Pipelines,<apache-spark><pyspark><apache-spark-sql>,1,95,1,1,2018-02-02 09:21:38,2018-02-02 09:33:46
41058998,Spark API Usage,Spark: How RDD.map/mapToPair work with Java,<java><apache-spark><tuples><rdd><keyvaluepair>,2,11830,3,0,2016-12-09 11:05:36,2018-05-31 10:14:58
38097736,Data Sources,Writing file to HDFS using Java,<java><hadoop><apache-spark>,5,3663,1,9,2016-06-29 11:03:48,2016-06-30 06:35:12
45703026,Data processing,PySpark adding values to one DataFrame based on columns of 2nd DataFrame,<apache-spark><pyspark><apache-spark-sql>,1,625,2,0,2017-08-15 23:34:34,2019-01-10 00:15:58
43920344,Data processing,Calculate maximum number of observations per group,<scala><apache-spark><apache-spark-1.6>,1,735,3,2,2017-05-11 15:54:11,2017-05-12 07:02:36
31145737,Data Sources,saveAsTextFile() to write the final RDD as single text file - Apache Spark,<java><apache-spark>,1,1511,3,0,2015-06-30 18:28:07,2018-04-26 05:15:22
34510206,Data Sources,How to format an output of saveAsTextFile?,<scala><hadoop><apache-spark>,1,1234,1,0,2015-12-29 11:37:42,2015-12-29 12:52:06
35800795,Performance and Logging,Number of partitions in RDD and performance in Spark,<performance><apache-spark><pyspark><rdd>,30,24847,3,1,2016-03-04 16:13:34,2019-08-07 01:11:38
57702508,Data Sources,How in Scala/Spark create excel file with multiple sheets from multiple DataFrame?,<excel><scala><dataframe><apache-spark>,2,81,1,0,2019-08-29 03:13:48,2019-09-01 06:06:36
31655929,Spark API Usage,"Does spark dataframe have a ""row name"" for each row like pandas?",<python><pandas><apache-spark><pyspark><apache-spark-sql>,2,1467,1,0,2015-07-27 14:30:57,2019-01-07 16:19:31
48929522,Data processing,Convert Long to Timestamp in Hive,<hadoop><apache-spark><hive><apache-spark-sql>,2,1068,1,0,2018-02-22 14:11:16,2018-02-22 14:44:38
56106864,Data processing,pyspark withcolumn insert list in each row,<python><pyspark><apache-spark-sql><pyspark-sql>,1,327,1,0,2019-05-13 06:34:06,2019-05-13 07:09:43
44273080,Data processing,How to change column metadata in pyspark?,<apache-spark><pyspark><metadata><apache-spark-ml>,4,2815,1,0,2017-05-30 22:47:48,2017-10-10 15:50:57
45825616,Data processing,Spark SQL - Hivecontext - Datacopy from one table to another table in Hive,<apache-spark><hive><apache-spark-sql>,1,402,1,0,2017-08-22 19:33:09,2017-08-23 01:02:57
32942420,Spark API Usage,Add custom field to Spark ML LabeldPoint,<java><machine-learning><apache-spark>,4,715,1,3,2015-10-05 06:23:35,2015-10-13 06:02:19
36660625,Data processing,Spark sql top n per group,<apache-spark><group-by><apache-spark-sql><top-n>,7,6650,1,0,2016-04-16 05:48:06,2018-02-05 14:19:13
45160912,Data processing,How to transform the dataframe into label feature vector?,<scala><apache-spark><machine-learning>,2,718,1,0,2017-07-18 08:05:43,2017-07-18 08:48:58
48556872,Data processing,How to hide/exclude data-frame columns with respect to another table,<python><apache-spark><dataframe><pyspark>,1,733,1,0,2018-02-01 06:48:22,2018-02-01 07:39:10
29260588,Performance and Logging,Apache Spark flatMap time complexity,<scala><apache-spark><data-mining><apriori>,3,1775,1,4,2015-03-25 15:58:30,2016-11-04 16:46:50
44684547,Data processing,pyspark: AnalysisException when joining two data frame,<pyspark><apache-spark-sql><spark-dataframe>,1,1733,2,0,2017-06-21 19:18:04,2017-06-22 13:14:11
52290069,Data processing,Spark Strucutured Streaming Window on non-timestamp column,<scala><apache-spark><spark-streaming><aggregate-functions><spark-structured-streaming>,7,293,2,0,2018-09-12 07:49:20,2018-09-21 13:35:01
49452561,Data processing,how can I get statistique by dataframe in scala?,<scala><apache-spark><spark-dataframe>,1,89,1,0,2018-03-23 14:55:22,2018-03-23 18:46:09
54851205,Other,Why does Some(null) throw NullPointerException in Spark 2.4 (but worked in 2.2)?,<scala><apache-spark>,1,433,1,7,2019-02-24 11:02:07,2019-02-25 10:57:26
42036753,Configuration,Cassandra Spark Connector - NoSuchMethodError: scala.runtime.ObjectRef.zero()Lscala/runtime/ObjectRef,<java><scala><apache-spark><spark-cassandra-connector>,1,585,3,5,2017-02-04 05:16:39,2017-02-08 08:04:06
44769696,Configuration,Spark application override yarn-site.xml config parameters,<apache-spark><yarn><spark-submit>,1,632,1,0,2017-06-26 22:42:11,2019-07-27 10:57:52
47208891,Data processing,PySpark replace less frequent items with most frequent items,<apache-spark><pyspark><apache-spark-sql><spark-dataframe><apache-spark-mllib>,3,97,1,0,2017-11-09 18:15:20,2017-11-09 20:00:36
49440819,Data processing,Change Data Types for Dataframe by Schema in Scala Spark,<scala><apache-spark><apache-spark-sql>,3,3141,4,1,2018-03-23 01:00:54,2018-06-22 02:27:53
40068011,Data Sources,Spark :How to generate file path to read from s3 with scala,<json><scala><apache-spark><amazon-s3><filesystems>,1,2087,2,2,2016-10-16 07:35:30,2016-10-16 19:35:14
41148981,Data Sources,Demultiplexing RDD onto multiple ORC tables,<apache-spark><apache-spark-sql>,6,303,2,0,2016-12-14 17:49:10,2017-01-09 18:06:47
45404644,Data processing,Applying Mapping Function on DataFrame,<python><apache-spark><pyspark><databricks>,13,33164,1,0,2017-07-30 20:57:47,2017-11-16 08:21:20
31804723,Configuration,Apache Spark Sql issue in multi node hadoop cluster,<java><hadoop><apache-spark><apache-spark-sql>,1,961,1,0,2015-08-04 08:50:12,2015-08-05 06:17:03
22814960,Data Sources,Compressing sequence file in Spark?,<apache-spark>,2,3631,1,0,2014-04-02 14:41:46,2018-10-22 10:11:39
48196113,Performance and Logging,"Spark in AWS: ""S3AbortableInputStream: Not all bytes were read from the S3ObjectInputStream""",<hadoop><apache-spark><pyspark><hdfs>,7,5108,2,0,2018-01-10 21:08:52,2019-03-29 19:26:55
42960920,Spark API Usage,Spark Dataframe Random UUID changes after every transformation/action,<scala><apache-spark><dataframe><uuid>,8,4506,1,0,2017-03-22 19:26:19,2017-09-01 12:22:36
32933143,Spark API Usage,How does Sparks RDD.randomSplit actually split the RDD,<apache-spark><rdd>,17,9757,1,0,2015-10-04 11:51:12,2017-02-18 21:39:41
40027207,Configuration,python subprocess module hangs for spark-submit command when writing STDOUT,<python><linux><python-2.7><apache-spark><subprocess>,2,1712,2,1,2016-10-13 17:17:09,2017-03-01 10:07:01
31937958,Data Sources,How to export data from Spark SQL to CSV,<hadoop><apache-spark><export-to-csv><hiveql><apache-spark-sql>,42,116315,7,1,2015-08-11 09:24:15,2019-09-28 00:32:46
48746585,Data processing,calculate quantile by group in Sparklyr,<r><apache-spark><group-by><quantile><sparklyr>,3,864,1,0,2018-02-12 12:32:12,2018-02-13 15:26:32
48260412,Configuration,environment variables PYSPARK_PYTHON and PYSPARK_DRIVER_PYTHON,<python><python-3.x><apache-spark><pyspark>,6,9103,5,1,2018-01-15 09:48:30,2019-08-08 02:21:53
31983708,Configuration,spark submit java.lang.ClassNotFoundException,<macos><scala><intellij-idea><apache-spark><sbt>,3,10695,3,0,2015-08-13 08:56:02,2017-08-04 12:52:37
48702474,Performance and Logging,Spark - failed: Set() explanation,<apache-spark>,2,1149,1,0,2018-02-09 09:20:52,2019-02-11 01:50:07
47090432,Data processing,list' object has no attribute 'map' in pyspark,<python><apache-spark><pyspark><bigdata>,2,9016,1,6,2017-11-03 07:21:16,2018-09-04 03:31:15
38331502,Configuration,Spark on YARN resource manager: Relation between YARN Containers and Spark Executors,<apache-spark><containers><yarn><hortonworks-data-platform><executor>,13,4785,1,0,2016-07-12 14:19:30,2016-07-13 09:49:37
50055448,Performance and Logging,SELECT DISTINCT Cassandra in Spark,<apache-spark><cassandra><distinct>,1,534,3,0,2018-04-27 04:51:34,2019-05-23 06:43:45
54332858,Data processing,Is there a way to fill in missing dates with 0s using dplyr?,<r><apache-spark><dplyr><sparklyr>,4,112,2,1,2019-01-23 17:43:10,2019-01-23 18:46:12
36888746,Data processing,Transform RDD in PySpark,<apache-spark><pyspark><rdd>,1,254,1,0,2016-04-27 11:41:32,2017-01-18 13:09:49
41098953,Spark API Usage,CodeGen grows beyond 64 KB error when normalizing large PySpark dataframe,<apache-spark><pyspark><apache-spark-sql><pyspark-sql><window-functions>,5,1712,2,0,2016-12-12 10:40:24,2019-03-17 17:11:12
41108232,Data processing,How to aggregate string counts in spark(java) with datasets,<java><apache-spark><dataset>,2,980,2,2,2016-12-12 19:35:27,2016-12-12 21:20:29
41379200,Spark API Usage,DAG scheduler repeating the processing stages while using unionALL,<scala><apache-spark><apache-spark-sql><spark-dataframe>,1,150,1,4,2016-12-29 11:54:18,2016-12-29 15:50:59
41421675,Data processing,select multiple elements with group by in spark.sql,<scala><apache-spark><apache-spark-sql><bigdata>,1,8561,2,0,2017-01-02 05:17:50,2019-03-15 15:46:21
33527321,Other,Spark does not load ARPACK or BLAS from netlib,<apache-spark><apache-spark-mllib><apache-spark-ml>,4,2082,1,0,2015-11-04 16:43:50,2015-12-31 12:12:15
36247289,Spark API Usage,Does Spark SQL do predicate pushdown on filtered equi-joins?,<python><apache-spark><dataframe><pyspark><apache-spark-sql>,5,790,1,0,2016-03-27 12:24:38,2019-01-13 20:21:36
48206682,Data processing,scala-breeze/spark replace a row of a densematrix with another densevector,<scala><apache-spark><breeze><apache-spark-ml><scala-breeze>,1,335,1,0,2018-01-11 12:06:38,2018-01-11 23:21:43
54102101,Data processing,Spark SQL Insert Select with a column list?,<apache-spark>,1,626,1,0,2019-01-09 01:30:50,2019-01-09 01:35:18
36629916,Data processing,Why Mutable map becomes immutable automatically in UserDefinedAggregateFunction(UDAF) in Spark,<scala><apache-spark><mutable><user-defined-aggregate>,6,1523,1,0,2016-04-14 17:23:20,2016-09-09 08:22:47
38257630,Data processing,How to iterate scala wrappedArray? (Spark),<scala><apache-spark><apache-spark-sql>,9,13777,1,0,2016-07-08 01:23:02,2018-07-18 05:00:06
46192348,Data processing,case statement in Spark SQL,<sql><apache-spark-sql><case><case-statement>,1,2637,2,4,2017-09-13 08:15:11,2017-09-13 09:43:06
52431917,Data processing,PySpark - How to set the default value for pyspark.sql.functions.lag to a value within the current row?,<apache-spark><pyspark><apache-spark-sql>,1,427,1,0,2018-09-20 19:21:40,2018-09-20 19:44:29
43582989,Spark API Usage,What's the difference between explode function and operator?,<apache-spark><apache-spark-sql>,11,22847,1,0,2017-04-24 08:15:04,2017-04-24 08:28:41
38753898,Data processing,How to flatten a struct in a Spark dataframe?,<java><apache-spark><apache-spark-sql>,21,28437,5,2,2016-08-03 21:24:39,2019-07-31 05:11:45
29945330,Data processing,"How to remove parentheses around records when saveAsTextFile on RDD[(String, Int)]?",<scala><apache-spark>,10,7048,6,0,2015-04-29 13:32:23,2018-02-14 07:35:37
29020757,Configuration,how to download dse.jar,<java><maven><apache-spark><datastax-enterprise>,1,1990,2,7,2015-03-12 21:41:26,2018-08-15 19:21:40
43961708,Data Sources,Why does reading from CSV fail with NumberFormatException?,<scala><csv><apache-spark><apache-spark-sql><apache-spark-1.6>,1,897,2,2,2017-05-14 08:05:05,2017-05-14 17:34:22
40384592,Spark API Usage,How do I run a local Spark 2.x Session?,<scala><apache-spark><intellij-idea>,4,3835,1,0,2016-11-02 16:09:02,2016-11-02 16:16:22
40619178,Data processing,Explode Spark Daraframe Avro Map into flat format,<scala><apache-spark><spark-dataframe><avro><spark-avro>,2,644,1,0,2016-11-15 20:33:16,2016-11-15 21:41:55
52953058,Data processing,Map within filter in Spark,<scala><apache-spark>,1,37,2,1,2018-10-23 15:45:23,2018-10-23 15:52:45
54268845,Data processing,How to check the number of partitions of a Spark DataFrame without incurring the cost of .rdd,<scala><apache-spark><partition>,4,2264,2,0,2019-01-19 15:56:52,2019-01-22 18:51:57
32405768,Configuration,Error starting Spark in EMR 4.0,<amazon-web-services><apache-spark><pyspark><amazon-emr>,3,846,2,0,2015-09-04 20:03:06,2015-09-05 05:12:59
43801889,Data processing,RDD[Vector] to dataframe,<scala><apache-spark>,1,1155,1,0,2017-05-05 09:54:00,2017-05-05 12:46:21
50797649,Data Sources,Spark SQL error AnalysisException: cannot resolve column_name,<apache-spark><apache-spark-sql>,1,3218,2,2,2018-06-11 12:21:50,2018-06-20 12:35:25
32568854,Data processing,SparkSQL - Lag function?,<sql><apache-spark><pyspark><apache-spark-sql><window-functions>,4,7340,1,0,2015-09-14 15:47:39,2017-12-26 01:06:15
36038188,Configuration,ERROR SparkContext: Error initializing SparkContext,<scala><apache-spark>,7,19178,2,0,2016-03-16 14:12:47,2018-09-26 09:46:49
40717153,Data processing,Spark UserDefinedAggregateFunction: scala.MatchError 0.0 (of class java.lang.Double),<scala><apache-spark><apache-spark-sql><user-defined-functions>,3,1940,1,0,2016-11-21 09:47:41,2019-01-11 13:26:22
40763796,Data processing,Convert date from String to Date format in Dataframes,<apache-spark><apache-spark-sql>,31,108901,8,3,2016-11-23 11:52:07,2019-09-23 14:22:49
51105320,Configuration,Can't access to SparkUI though YARN,<apache-spark><docker><hadoop><yarn><spark-ui>,2,344,1,0,2018-06-29 15:44:07,2019-03-18 11:15:39
48474225,Configuration,"pyspark.sql.utils.IllegalArgumentException: u""Error while instantiating 'org.apache.spark.sql.hive.HiveSession StateBuilder':""",<hadoop><apache-spark><pyspark>,1,362,1,2,2018-01-27 09:00:20,2018-03-28 10:51:30
53434176,Data processing,how to split geojson data in columns with spark sql scala,<scala><apache-spark-sql>,1,125,1,1,2018-11-22 15:31:59,2018-11-25 19:51:59
30670337,Data processing,Skipping some lines based on their length in Scala and Spark,<scala><apache-spark>,4,758,2,2,2015-06-05 15:27:06,2015-06-05 16:55:12
44473072,Data processing,How to apply functions in Scala case class for transforming dataframes,<scala><function><apache-spark><dataframe><case-class>,1,741,2,4,2017-06-10 11:59:34,2017-06-10 13:19:31
34635404,Configuration,How to include Streaming test jar in sbt build?,<scala><apache-spark><sbt>,1,99,1,2,2016-01-06 14:21:35,2016-01-07 18:16:52
55016299,Spark API Usage,Steps to reduce time delay due to GC allocation failure in azure databricks,<python><apache-spark><garbage-collection><jvm><azure-databricks>,1,887,1,1,2019-03-06 05:41:53,2019-03-06 06:17:18
39234360,Data processing,Filter spark/scala dataframe if column is present in set,<scala><apache-spark><filter><spark-dataframe>,4,5770,2,0,2016-08-30 18:10:08,2018-05-23 21:15:38
43608183,Data processing,Apache Spark Dataset API - Does not accept schema StructType,<java><csv><apache-spark><spark-dataframe><databricks>,1,485,2,0,2017-04-25 10:29:52,2017-04-25 12:22:49
46925343,Data processing,Spark - Apply UDF on few columns of a Dataset and form new columns,<apache-spark><rdd><apache-spark-dataset>,1,535,2,5,2017-10-25 06:27:24,2017-10-25 18:02:12
52427806,Performance and Logging,Spark application logger,<java><apache-spark><log4j>,1,157,1,4,2018-09-20 14:45:07,2018-09-20 16:06:19
36995214,Spark API Usage,"pyspark, logistic regression, how to get coefficient of respective features",<python><apache-spark><pyspark><apache-spark-mllib>,2,3405,1,0,2016-05-03 03:42:37,2016-05-03 20:37:45
32265478,Configuration,How to run sparkR in 64-bit mode,<r><apache-spark><sparkr><rhadoop>,2,713,2,2,2015-08-28 07:23:36,2015-09-08 12:12:37
35598035,Performance and Logging,Scala - why Double consume less memory than Floats in this case?,<scala><memory><apache-spark><scala-collections>,11,482,1,2,2016-02-24 09:23:27,2016-02-24 10:01:57
34619315,Data processing,Type mismatch on vertex RDD,<apache-spark><spark-graphx>,1,1480,2,4,2016-01-05 19:00:19,2018-11-15 10:25:15
26194358,Configuration,"What are AssemblyKeys used for, and how to import them?",<scala><sbt><apache-spark>,9,2760,3,1,2014-10-04 15:39:11,2016-02-28 01:23:30
56565986,Data processing,How to remove unwanted rows in dataframe based on a list of items or descriptions,<scala><list><apache-spark><dataframe><filter>,1,40,2,0,2019-06-12 15:44:12,2019-06-12 17:07:14
53273017,Configuration,No module named 'resource' installing Apache Spark on Windows,<python><windows><apache-spark>,11,6376,3,2,2018-11-13 02:42:38,2019-03-22 18:40:16
55188938,Configuration,sbt assembly failing to build when we try to use the cloudera upstream versions in the sbt file,<apache-spark><sbt><cloudera><sbt-assembly><sbt-plugin>,1,67,1,0,2019-03-15 18:43:52,2019-03-16 08:40:49
40522665,Data processing,"xgboost4j - spark evaluate requires RDD[(Double, Double)]",<scala><apache-spark><prediction><xgboost>,1,432,1,0,2016-11-10 08:08:12,2016-11-10 18:50:32
35770486,Performance and Logging,Spark: Streaming json to parquet,<json><apache-spark><parquet>,1,1558,1,6,2016-03-03 11:07:12,2016-03-05 09:17:49
30872657,Data processing,"How to un-nest a spark rdd that has the following type ((String, scala.collection.immutable.Map[String,scala.collection.immutable.Map[String,Int]]))",<scala><cassandra><apache-spark>,1,343,2,2,2015-06-16 15:59:57,2015-06-16 20:39:59
32727279,Data processing,Dropping a nested column from Spark DataFrame,<scala><apache-spark><dataframe><apache-spark-sql><apache-spark-ml>,20,10092,4,3,2015-09-22 21:30:04,2019-01-05 16:50:26
29150202,Spark API Usage,pyspark fold method output,<apache-spark><pyspark>,2,4987,2,0,2015-03-19 16:38:14,2018-10-07 10:38:32
42380482,Spark API Usage,Using spark context outside main,<scala><apache-spark>,1,637,1,0,2017-02-22 00:21:38,2017-02-22 01:54:47
40656001,Data processing,How to convert Timestamp to Date format in DataFrame?,<apache-spark><apache-spark-sql>,21,37042,4,0,2016-11-17 13:18:59,2019-08-15 14:00:35
50241178,Data processing,How do I groupby and concat a list in a Dataframe Spark Scala,<scala><apache-spark><dataframe><apache-spark-sql>,3,1526,3,1,2018-05-08 19:41:34,2019-01-07 16:29:19
52574178,Data processing,"How to get earliest date From RDD[String, List[java.sql.date]], Scala",<scala><apache-spark><rdd>,1,81,1,0,2018-09-30 02:41:56,2018-09-30 06:06:39
42303907,Data processing,Apache Spark. UDF Column based on another column without passing it's name as argument.,<scala><apache-spark><spark-dataframe><udf>,3,197,1,0,2017-02-17 17:22:53,2017-02-17 18:24:01
57994948,Data processing,Databricks : Equivalent code for SQL query,<sql><apache-spark-sql><databricks><azure-databricks>,1,59,1,6,2019-09-18 14:18:14,2019-09-19 11:08:21
25938567,Spark API Usage,How to uncache RDD?,<scala><apache-spark>,27,22367,4,0,2014-09-19 16:35:18,2019-01-02 06:26:37
58029377,Data processing,PySpark - Spark SQL: how to convert timestamp with UTC offset to epoch/unixtime?,<pyspark><apache-spark-sql><pyspark-sql>,1,41,1,0,2019-09-20 13:30:57,2019-09-21 15:19:57
39018905,Data processing,How to merge Arrays in RDD,<scala><apache-spark><rdd><sparkcore><bigdata>,1,977,1,2,2016-08-18 12:58:23,2017-09-20 06:13:17
35224457,Configuration,Not able to connect MysqlDB through python spark,<python><mysql><apache-spark><pyspark><pyspark-sql>,2,881,2,1,2016-02-05 12:37:11,2016-02-11 13:14:26
35957497,Spark API Usage,"Spark Streaming Direct Kafka API, OffsetRanges : How to handle first run",<scala><apache-spark><apache-kafka><spark-streaming><kafka-consumer-api>,2,752,1,1,2016-03-12 12:13:31,2017-04-07 14:58:19
39743028,Data processing,Factorize Spark column,<scala><apache-spark><spark-dataframe>,2,306,2,0,2016-09-28 09:17:22,2016-09-28 10:18:23
37104131,Spark API Usage,spark data partitioning for decision tree,<apache-spark><apache-spark-mllib>,2,351,1,0,2016-05-08 19:49:05,2016-05-09 02:47:00
39997224,Configuration,How to connect to remote hive server from spark,<apache-spark><hive><apache-spark-sql><spark-thriftserver>,14,33053,2,1,2016-10-12 11:16:20,2019-06-03 13:34:31
46739289,Configuration,"Spark job fails when cluster size is large, succeeds when small",<apache-spark><emr><amazon-emr>,1,499,2,1,2017-10-13 23:32:01,2017-10-17 21:59:24
31482798,Data Sources,"save Spark dataframe to Hive: table not readable because ""parquet not a SequenceFile""",<apache-spark><hive><apache-spark-sql><pyspark>,9,15852,4,0,2015-07-17 18:53:50,2019-03-12 09:34:00
36910014,Spark API Usage,Spark pyspark vs spark-submit,<apache-spark><pyspark>,3,4479,4,1,2016-04-28 09:04:45,2017-08-04 12:56:43
37409857,Data processing,Passing a data frame column and external list to udf under withColumn,<python><apache-spark><pyspark><apache-spark-sql><user-defined-functions>,15,18205,2,0,2016-05-24 09:42:34,2019-01-14 12:29:39
50518824,Data processing,Replace the value of one column from another column in spark dataframe,<scala><apache-spark><apache-spark-sql>,1,1507,1,0,2018-05-24 22:04:12,2018-05-25 07:14:52
28974318,Spark API Usage,Spark Streaming RDD with a list of previous values,<scala><apache-spark><real-time><spark-streaming>,2,1139,1,1,2015-03-10 21:21:28,2015-03-11 21:14:39
43094977,Data processing,Get IDs for duplicate rows (considering all other columns) in Apache Spark,<apache-spark><pyspark><apache-spark-sql><pyspark-sql>,8,7824,1,0,2017-03-29 13:30:09,2019-01-15 21:30:47
